all_ids,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
0x5208d729fb48165d0aaee98d8d0f19eb15ee3627,0,0,0,0,0,0,0,0,0,171.524,182.315,164.90200000000002
0x522622407fb8a927c2fecc11ada92c8593a865e1,0,0,0,0,0,239.69,265.781,228.562,229.50900000000001,223.962,275.43399999999997,260.047
0x523ccd913d5db2c094cad51d5daf3625cd1e7379,0,0,0,0,0,0,198.513,184.30100000000002,165.66400000000002,151.369,195.434,152.627
0x525049312a31de25fda70ff8c0578c3cfe644dbd,308.842,271.657,290.243,272.108,207.158,205.754,212.603,225.222,209.507,204.812,243.723,223.405
0x5253987bbd0b882fd2c4b9395f5fcc34212e059a,0,0,0,0,0,0,343.406,389.245,313.706,328.466,433.886,330.167
0x527e622c3c78de734e795e39eee8620fc0ab55ea,6.961,3.7439999999999998,1.807,84.453,113.739,17.187,43.869,9.093,14.578,7.94,0.125,45.227000000000004
0x52968296d6dd9be841964bd8fc4d1449ec727f0e,0,0,483.808,484.064,430.678,428.769,426.005,432.545,381.703,396.453,447.616,370.48900000000003
0x529760d76fb0a77277f6562536450dbacdee996a,0,0,0,0,0,0,72.711,143.658,146.172,99.055,104.624,76.118
0x52ae67881875737bb287b709f536945e23a89a54,206.324,163.915,185.768,181.666,132.364,182.578,173.032,183.72,84.028,135.224,195.582,158.798
0x52af6836fded9ffcf0a53aff6113870a3b9ceaba,0,0,0,0,0,278.307,274.727,287.016,252.53,250.327,305.474,271.258
0x52b9b58035fd18e2aa7537ad7dbf7ba7ccb15185,0,0,0,444.004,302.992,348.223,287.579,377.495,309.235,387.731,536.86,480.764
0x52dfe81d6c9c6bd54f2bab5e24a2dc7d124dfe48,0,0,0,109.434,108.013,104.879,113.822,111.288,112.095,119.149,160.515,136.971
0x5310fcc5e0bed474fa56831059de1f596cdfa798,0,221.44299999999998,205.77,187.26,151.672,170.223,137.708,179.619,163.406,179.103,215.791,169.304
0x53233e3aa9ebf4aaea57d9b337fe01c9f13012a4,156.024,163.678,140.77700000000002,115.08800000000001,50.759,76.857,85.08,113.781,131.443,147.75300000000001,198.21,127.779
0x5338e0440f7dbcc50f20487fd7a3a675b7508112,975.303,719.7,687.045,651.384,415.246,287.296,290.169,290.075,308.812,387.412,730.71,638.873
0x5339c75fe5733e4c0298fb7b7cc879e34ce30348,0,0,0,0,0,0,0,212.062,346.311,286.881,438.684,345.237
0x5344e967f9dce24587d9879d13b4f2be6cfce311,0,0,0,0,0,0,0,0,0,0,340.992,479.777
0x53651b34abab5fd114f46f9da80fd70c63bf9b96,78.604,73.69500000000001,82.131,68.712,56.067,60.262,60.507,57.21,68.119,64.793,82.919,67.20100000000001
0x5380c225a78106c9343af8c502c9534e7371a1bf,0,0,0,0,0,0,0,0,0,406.642,734.136,726.064
0x538578350f63811b146951bda9bb0f32e86a5874,0,0,250.541,161.283,141.465,208.116,226.169,212.653,181.176,208.888,263.2,208.238
0x5391e56be5b60f836d14b59b2ad15aee3e1fcf23,0,0,0,0,0,0,0,0,0,0,0,464.413
0x5398b5255ad3b09115538e796eab0eb8cd21d706,0,0,0,0,0,0,0,0,0,252.073,483.38100000000003,332.549
0x53c62630f7f9c00cee8be65b7d60db885477122a,0,0,0,0,0,0,0,0,0,0,338.314,295.258
0x53d07d04ec08c317dce375e8ff1946235e653aa3,0,0,0,0,75.417,81.483,80.501,78.139,80.861,83.075,113.307,90.331
0x53df9e8ab8b47effdbd299b0c143379bb43438aa,193.1,161.085,148.699,145.01,94.485,133.346,148.187,139.238,104.908,126.641,151.217,155.231
0x5401785ebef94fbf9d04a6f033d3d42730881252,0,0,0,0,0,0,0,0,0,202.865,270.074,227.514
0x540b945b4fbfcfc7664680ea1e4ae0cd39f34aa4,0,0,0,0,0,0,0,89.352,87.536,113.271,278.904,297.932
0x5413ea823e0016108c84d830b9c0ea6efc5496b1,0,0,0,0,0,0,184.28,180.637,163.356,158.573,199.288,177.671
0x541a4127d87a13c85c8cb8c38699fcad78e67a1c,0,0,0,0,0,0,0,0,0,347.33500000000004,459.66700000000003,381.282
0x5430123b38b3910792734457c2f1d3ba511ee264,0,0,0,0,0,0,0,0,0,423.335,461.418,414.618
0x5430609449e95c6061df2a129cd878e9979b314d,0,0,0,0,0,0,0,0,0,0,496.228,458.733
0x54330c39f48c382b401e59a5c14cc4633566fcd9,0,0,0,0,0,0,0,0,0,0,166.777,106.865
0x543f711f6ac59b47ae1e52addcd5a392ce50458f,531.785,437.625,442.216,208.78,272.66700000000003,264.847,242.885,205.75,229.901,322.70500000000004,500.545,457.498
0x5446cd77793669663c0592b09b7fba6fc9038b05,973.523,879.918,873.983,765.8050000000001,605.515,549.158,470.028,494.66200000000003,556.91,583.315,821.402,690.411
0x545863bcbd945c14e2d90b992df265fc94151833,0,0,0,0,0,0,119.963,149.425,112.678,63.033,100.993,101.653
0x5494c95cbfe123a9c9f376a7cb244c20b5e9559a,0,0,0,0,0,0,0,218.062,222.875,300.337,454.107,339.027
0x54955732731c6266b67a8d7a2ff601e3125609c4,0,0,0,0,0,0,0,0,0,142.463,161.251,129.579
0x54cd710eedf883002dd3f6f181aee41e057065ea,144.223,79.638,56.389,51.611000000000004,46.526,50.95,47.839,35.966,35.184,29.017,15.167000000000002,38.099000000000004
0x54d5a1411d6a2d3063302b62e3cbd535fc960ca9,0,0,0,0,177.454,206.35,246.32500000000002,233.804,207.524,140.273,234.248,223.394
0x54dfe84000115cfce492ed922d1bd52948f4a6de,0,0,0,0,0,0,0,0,367.102,366.36,451.227,492.286
0x54e2ec0a406b5643f95a6bfc447cdc07272ae194,0,0,0,0,0,112.081,100.416,132.587,104.56700000000001,98.537,131.215,111.891
0x5504a2cdc87308ff9c04c0a4e6bccb7fbfeaf3b1,0,0,0,0,0,0,0,0,0,0,382.672,303.126
0x550d9d7e213353af0e88f426f6088cbd9ddcee6b,0,0,0,213.189,136.285,191.739,231.716,158.313,150.022,9.801,94.231,129.007
0x5534a8b6091ec98eada01302c8bc6c0c45f3cf95,0,0,0,0,107.794,125.71000000000001,130.075,130.701,113.472,116.559,139.048,110.093
0x554d3d6c3b951d1a90e0cfafd6b752469270db49,0,0,0,102.60600000000001,87.176,98.5,112.901,110.484,99.06,91.63,130.432,112.923
0x555a073acaf8f82474962852a423578083b68eef,0,0,0,0,0,0,0,0,0,0,364.078,287.535
0x55768711f98c2f14995a6df8ca5a158fec7ab41e,0,0,0,0,0,334.673,384.18600000000004,393.341,283.544,292.742,342.961,274.897
0x559ead25a51e5ccc5639f938ec2342c9c09cebb4,0,0,0,0,0,0,0,0,0,333.90000000000003,477.694,491.302
0x55a2c8d3157fb7446a443db08467468f6bea384e,0,0,223.823,144.249,118.347,224.832,226.27100000000002,196.866,115.157,168.632,236.697,323.093
0x55c8d16f50a9d22f627d883e6c64ea1602660919,0,0,0,0,0,0,118.024,98.959,133.079,140.472,123.165,96.725
0x55fb5497e79bb07d6a3f3a6ff192c6fe5b13a012,0,0,0,0,0,245.853,240.79,276.621,266.969,307.828,319.104,251.096
0x561079d62f57c7faefd9486865f189e6c3c979e4,0,0,0,0,0,0,156.381,155.761,133.327,134.79,162.933,135.023
0x561651553217d2474fae2f94462e2bacfdf965c0,0,0,0,253.398,169.871,210.767,208.768,208.72,181.148,153.694,164.985,123.43900000000001
0x56462cbc87034ee40e7ebdf017b0b21ed0f570d8,0,0,0,0,0,100.488,92.909,111.72,97.556,101.621,126.69500000000001,93.178
0x56627f1b3eddb372acc4d0a1e33814b67b04bce8,0,0,0,0,0,0,0,196.483,248.197,266.639,521.001,428.121
0x568de8733c23f7f168b311318f3ff04611a5b7f9,0,0,0,0,0,0,0,287.192,410.076,584.273,1174.861,1087.94
0x56a917ae929a15c37f32e9d726e0ec5a9312a720,0,0,0,192.54,128.046,117.761,147.813,122.671,145.77,137.642,161.113,121.613
0x56b77e809836d13130c30c5b0aa319892d354fbc,0,0,0,216.328,185.567,232.593,167.108,262.739,263.215,253.86700000000002,297.876,229.184
0x56b98467e9f3059bd5bb0da8dafb446ca4cad937,0,0,94.007,89.072,69.20100000000001,77.084,74.453,74.886,69.324,75.337,94.78,74.995
0x56e7508f49c635c4b107c23597e854ec959ba0be,0,0,0,0,0,0,0,0,0,0,0,553.564
0x56f709a8f7bf39fc35e41e66f4cea1fffcc541c8,452.956,449.28700000000003,479.855,480.136,384.698,445.355,440.75,342.721,384.771,407.918,437.116,371.467
0x570840fdeb29a895120ad848ecb97164cecd6f70,0,0,0,0,0,0,0,0,106.231,102.775,130.185,98.056
0x5727a4db5953abc26b059120f13a6ffe1bbf0c6b,0,0,0,0,0,205.876,222.842,230.086,226.125,251.379,303.062,258.97
0x5729fdae0edf8f7107d28932fdfeb9277d1030c9,0,0,0,848.843,490.557,712.676,642.748,652.972,713.69,560.681,819.903,708.702
0x57325b36e2961f0e43b95d3772385874bb17c1e0,0,0,0,0,0,0,0,0,0,0,0,113.427
0x57389e5cbddb772d4eb229c512cc4b5b98503aa5,0,0,0,161.513,126.71900000000001,151.219,107.157,136.048,129.933,126.926,166.177,132.519
0x573e5facfc24908be9101bc51f83302b3969c5f8,0,0,0,0,0,0,0,0,46.978,74.131,96.157,85.58
0x5741a6f953989dadd60f3c77fb42ee811300a7bf,0,0,0,0,0,0,0,0,0,356.628,470.366,404.474
0x574fbd3fb860447c005bb090fc7f194c4ee6e489,291.03,248.713,291.056,169.429,233.117,218.903,189.125,179.982,206.292,214.89000000000001,253.11,220.68200000000002
0x57688f80b3a0e798f435d05a93ec41063330dde2,53.257,55.592,49.601,57.261,41.964,43.888,54.642,58.275999999999996,39.671,38.497,52.248,37.548
0x57a4ac25d88fef0b921846e2bc3207be309edf22,0,0,0,0,0,205.756,199.364,210.345,181.191,177.274,200.334,138.669
0x57f3c43285a69de81166116cb2c97652dda123a3,0,0,0,0,0,0,0,0,0,0,0,161.498
0x57f5192527a3f4e12f669b20682cd42690c58b60,0,0,0,0,301.523,383.349,327.397,364.91700000000003,334.299,333.507,420.418,381.22
0x57f9a238a2eb176e3e8a34d5be35adfca6341c6f,0,0,0,0,124.087,138.882,136.983,141.93200000000002,115.725,112.709,96.912,20.311
0x57fc4e99bc458a620a18e671066315bc1726c0b7,0,0,0,109.751,99.225,126.944,128.601,127.399,106.772,98.81400000000001,105.907,82.878
0x57ff3ad37adf67c10db3024edeb8f083e77ed471,0,0,0,0,0,0,0,0,0,198.781,239.909,206.599
0x5807cc606826a96cee337bdbf47df11ff2eb321c,0,0,0,0,0,0,325.973,363.7,377.58,306.784,367.827,319.02
0x581006fe73b5cfe6d627521fc41155ead7980edf,0,0,619.864,424.50600000000003,345.663,388.563,342.084,340.622,301.062,301.051,510.489,476.302
0x5819ecf72afcfb83bbf60b495dfb50a5955f8000,0,0,0,0,0,176.986,167.749,189.622,169.8,179.341,227.911,192.583
0x5821702728e8c7b46f40346abecb418f284db5f2,0,0,353.776,297.64,213.37900000000002,270.757,259.261,283.465,192.508,221.041,309.414,250.93200000000002
0x5849a91c49844fb8a646ac7fa0184c1f3cefc7eb,408.235,341.291,371.5,366.539,228.732,372.556,364.601,345.62,316.224,293.472,336.877,351.716
0x584a922370edd8ba62aef707170a53f1fa93eb3e,0,0,0,0,0,0,0,0,0,0,178.616,178.15800000000002
0x586b285be44e57bc7bd3e6db058a8e00cc469f96,0,0,0,0,261.461,413.781,415.65700000000004,471.297,363.08,382.958,539.056,619.228
0x58a85fb3545ac0de461e7cbc036409f321ef082b,0,0,0,0,0,0,0,0,0,0,0,721.6610000000001
0x58b7480eec8302c75a3e3f3e125059dd4156d07c,0,0,0,0,0,0,0,0,0,0,462.159,482.189
0x58cf9a4662cd4b8fa5fda1a663d09cdc612a3b46,0,0,0,0,0,0,0,16.235,13.046000000000001,10.610000000000001,23.964,14.651
0x58d1997641e65eea2c5c8827694aaeb385dac854,0,0,0,0,0,0,0,0,248.49,251.496,275.25600000000003,222.754
0x58e4520ea422c122d0b4dacf5b626008ef82ce4b,0,0,0,0,0,0,155.289,160.366,150.256,159.822,196.731,166.232
0x590206558a13e45d22ef19523aa5c6798ebf76de,0,0,0,0,0,0,323.742,330.865,305.968,296.483,412.708,313.659
0x5904ae363e47ef298565e238580dad3e4bc2f5d2,0,374.468,333.237,575.401,461.289,439.758,510.431,464.803,505.269,467.725,823.275,682.255
0x59112786def919015b4d0bf96d6578f1a73797ca,0,0,0,0,294.775,314.758,347.179,402.565,375.406,328.149,369.538,301.128
0x59335c14a5231c636db4984534475d65f31a38fa,0,0,0,0,0,0,0,63.801,93.587,29.989,214.736,208.263
0x59483ec2b32573351b101c103e77a2d493c0f626,0,0,423.735,345.79,269.36400000000003,409.794,437.736,461.444,422.422,403.509,504.253,411.463
0x595d6808b56ffdc3f8cbb669aa28b78ad2cd4639,0,0,0,0,0,0,0,0,0,157.821,189.903,184.412
0x5967f3ba3e46b2564cfa221d9871c0e83c212671,0,0,0,0,0,0,0,90.391,83.164,70.675,96.615,69.715
0x59799e9835ff86e7926d43592c9fa93415a8b754,0,0,0,0,0,0,37.124,0,0,0,0,1.874
0x598352964ebea9c1dab6891f9eadf4643db0f7bf,0,0,0,0,0,0,0,0,0,0,234.814,185.87800000000001
0x598b11cf4c90346464458efd9b3054926ee782e9,0,0,0,0,528.811,713.301,654.998,651.367,706.774,595.9590000000001,851.682,1056.987
0x59b55b233d362f0c5c07eb02a16aa7f60de82feb,245.946,187.607,203.011,194.366,144.476,198.349,125.91,153.217,142.961,167.668,242.724,268.187
0x59b73c82e3cb9c8f76527478632365c5276fcbb8,0,0,0,0,0,0,0,0,0,120.746,144.411,117.303
0x59cba91f66889884bf5baf58fd18ba99fb77438d,0,0,0,0,0,0,0,0,0,0,0,253.334
0x59d90050294c8e8d23f2eeae97258eace50498f0,0,0,0,0,0,0,0,190.779,156.867,154.033,183.367,151.975
0x59dd18e380cc558f95ba4d52fc9b11dc686108e0,0,64.143,26.23,21.61,25.392,201.188,654.099,749.317,618.03,581.17,541.552,495.058
0x59e0bd129407209f07be5a2edda131c16bfa5de7,0,0,0,0,0,0,0,128.82,132.014,152.143,174.684,170.817
0x59f7d95c77f25fb9ec3b97ac8feb555d3df6885e,0,0,0,0,0,0,126.097,132.131,110.309,99.059,123.075,110.662
0x5a23f91d930a7ee0948fb455f146e6c1035b4741,0,0,0,228.318,165.645,223.601,189.946,356.743,506.642,477.812,944.664,652.9060000000001
0x5a3ec3cf295907b04ca5f967c713bbbc503a32a9,0,0,0,0,152.36,157.267,156.976,175.306,157.388,154.89000000000001,180.816,145.734
0x5a5481f2ef821ddbea6f0c1e74d8f22893cf7098,0,0,0,0,0,0,0,0,0,0,164.982,249.782
0x5a586db7297695ece24678337cf7d08b46190afa,0,0,0,0,0,0,364.842,363.51800000000003,342.473,306.61400000000003,414.926,198.437
0x5a6dbdf1cb2ef020fe9c70862535cac775789407,0,0,0,0,0,244.821,250.361,229.176,276.903,277.802,344.26,328.835
0x5a7a53949c2cfdc4e691e0108bd9453cee275731,0,0,0,0,87.804,89.161,94.371,79.553,74.753,87.604,91.635,70.906
0x5a928628e5ce220b1a144ff6ef4aefc88e1097ce,0,173.778,164.394,152.155,132.736,178.231,166.76500000000001,184.513,161.816,155.653,173.821,109.546
0x5a9840bf9d91dff79ac0648b528cddad67868147,0,0,0,0,93.694,108.495,102.705,100.541,97.693,97.892,100.39,8.171999999999999
0x5aad6144204b593327a3247af83942b8d232e71d,0,458.305,478.756,387.04,527.825,500.116,461.426,571.959,352.318,401.711,461.725,301.265
0x5ab18f34712f5af73d52a34b64aa1c36e3114bc9,0,0,0,0,0,319.154,335.718,306.498,272.669,294.225,254.707,202.449
0x5ab1b4f839e308877538af8f454c24ca996b93b5,0,0,133.572,115.019,97.995,122.234,113.626,108.867,91.582,95.239,124.89,105.986
0x5abbedaf931afc7730d89099e5a1d67e44b53ffb,0,384.645,476.943,471,365.027,406.436,119.467,126.77,121.815,339.344,471.169,394.25
0x5abdb3032e03a0216514bf6a3a1aa026c981453d,0,266.50600000000003,216.45499999999998,171.486,144.976,152.895,139.964,170.304,136.655,145.811,297.368,294.057
0x5acca2dd34ca2d229eae3ae3d600065214e825d8,0,0,0,0,0,0,0,0,254.11,247.53300000000002,412.591,333.688
0x5afeec5ff1ea98590e4c91aa8beb9342515d327a,0,117.242,122.831,101.38,98.278,111.29,141.986,97.253,107.771,93.27,147.846,120.575
0x5b2556931c0db5f65d389f085910c78816e9a6dd,0,0,0,0,0,250.763,211.127,294.653,223.703,251.029,336.876,278.057
0x5b273c070d701849fd9d06230da88c1e34f7af1e,0,0,1087.622,957.451,741.754,778.32,790.507,799.12,671.582,757.673,1248.47,1054.374
0x5b39ecc3da7a8619bb1432ad6ceb6650d6a850c6,0,0,0,0,0,0,0,0,0,0,0,132.143
0x5b62e2b29738b7ba3d930e55a3fcac7121ffcdb5,0,0,0,0,0,0,0,0,0,0,896.087,838.212
0x5b6a2411220e36c0915e9ef6893320daa4fe1b95,0,0,0,0,0,0,0,0,0,0,801.255,658.157
0x5b76d3c0e0aefc6e0a8d1d031f96388a23263407,0,0,0,0,0,0,0,0,0,0,0,419.449
0x5bb17eae194b4e03c7edbbeb224af31746c6e712,0,0,0,0,0,0,0,0,329.84,251.158,527.647,492.297
0x5bb552a1c8cade50955becc11cbdd9cb019095af,0,0,0,0,0,0,0,0,0,0,0,452.988
0x5bbcbbc6c4b32439f567fff81cc9a6bfb547d597,0,0,0,0,0,0,290.362,347.417,523.902,505.9,769.619,577.6800000000001
0x5c0591043b06c115b2306dcdcf5c06a510163941,0,0,0,0,0,0,84.82000000000001,87.577,79.152,73.449,91.596,76.633
0x5c4e2cc594742fe487a5e524a2fd5a847342c965,0,0,0,0,0,353.64,332.6,333.203,348.719,420.102,727.677,684.294
0x5c6d1ebc854a9e6ca552bed0ac2a3f5a51733586,1072.079,655.686,759.673,841.445,1036.5430000000001,1109.53,1245.85,1202.642,901.469,915.557,869.385,888.476
0x5c6f317f6407d944cf4df53d4bea5a156b012bd6,182.987,175.442,166.888,165.992,149.895,217.988,211.42000000000002,212.332,187.697,177.161,215.294,142.789
0x5c74fe4757ca70cf3c8e2ea491db1ae420649299,0,0,0,0,0,191.797,202.691,233.21200000000002,255.012,266.699,95.405,12.78
0x5c7b40da30cff117066041819011224ad914da87,0,0,0,223.548,215.031,195.075,148.446,191.30100000000002,242.541,262.165,245.297,288.806
0x5c816f072c077282b9e695b2bd12a82d1a602d4d,0,0,0,0,173.072,203.52,191.339,194.418,130.922,157.428,213.475,186.036
0x5c95663eb106a0228acd3d75ce30904c7432c7b9,0,0,0,0,0,0,0,0,0,89.784,134.804,90.106
0x5ca3e49172b19d4f0d32a8d50b79275048fc2410,0,0,0,242.161,182.281,204.694,205.638,242.89000000000001,186.911,221.85500000000002,305.92400000000004,275.803
0x5ca6f81725abc0ec75d74e51b2bdd18cd38faca7,0,0,0,0,0,0,0,0,0,89.245,118.471,74.985
0x5ca735920092694583e3544ad5c56d215464dfce,0,0,0,0,305.311,365.361,365.874,307.262,393.985,369.032,472.037,395.786
0x5cac602345f0e197f1fb8477687417125ce81413,0,0,0,0,110.205,138.118,129.966,134.9,120.381,127.89,149.053,122.27
0x5ccb720a6bcfc0332cfaf444caafaa6e99611c86,0,0,0,0,0,0,0,0,0,0,102.917,33.116
0x5cccb4191161e2ca216a679b5a12f5f059a8b35a,0,0,0,0,0,0,141.976,133.739,159.632,165.697,186.442,187.87800000000001
0x5cd597d64debd85613962730f521959c9f001d37,0,0,0,0,0,0,0,0,0,0,389.371,305.696
0x5cd70ce197b1fb2bfabf24b80ea1a8f9a4ffb9dc,0,0,301.629,266.269,245.722,287.611,265.04,299.395,249.052,259.804,292.631,185.705
0x5ce9de942dbbdacdd26ae76cf1dfed503e17d220,0,0,0,0,0,0,0,0,103.054,122.745,178.596,66.45
0x5cfbd95293c0918fc2cfdd965e1862c7957aa782,0,0,0,0,0,0,0,0,0,260.399,415.934,279.057
0x5d0cad3ab5559186a5c8bb7333d371cd77fde5a0,0,0,0,0,0,0,0,0,0,223.251,252.526,189.976
0x5d0f2b7d27c0207441f67ef0838b4073602fbe0a,0,0,0,0,0,284.096,234.228,291.118,344.65999999999997,319.103,495.03499999999997,430.889
0x5d3931c1db7e5b5d18415c8aac0f6a1f43fa9039,0,0,0,0,0,0,0,100.27,86.33200000000001,80.785,91.694,80.362
0x5d6262103df70b69b3336c9cde57b4d343b7f3a5,0,0,0,0,0,0,0,0,0,209.847,240.754,243.318
0x5d6c9072779ee576e516752d9e190c84669ea01e,80.787,62.482,54.063,57.08,53.23,37.72,38.027,42.64,34.838,45.157000000000004,68.703,57.061
0x5d8ab3494ddefb583054d412c332d4f1b119c064,0,0,0,315.234,261.246,231.401,252.784,284.875,315.819,280.135,308.937,227.746
0x5dd9089e743fbd65a243c8564564d9df674d4ad3,0,0,1008.498,886.117,552.119,478.615,460.081,482.714,522.141,573.749,906.591,742.526
0x5e06b9dd0ce9ce108494e8586f2f6cf59647c39d,0,0,0,0,0,0,0,0,163.11,179.569,188.229,205.385
0x5e38e74c0bb5a70dfd4cdfb99f9daaf94e3c2176,0,0,325.661,125.535,74.24000000000001,87.893,80.316,90.276,62.387,75.963,95.405,59.58
0x5e4d219749de3df24a55280dbb7e5f01abb70195,0,0,0,0,0,0,0,267.548,298.161,367.551,455.637,708.855
0x5e53fc7fa2f73dadb6e37348f5ff7e8bc57dc925,0,0,0,67.403,67.736,95.357,89.941,98.831,61.171,75.248,119.784,130.655
0x5e5bc536b7f0f715b43374a0bbddec6796a75c3b,0,0,0,130.882,113.606,151.196,157.379,148.6,128.552,121.868,140.374,98.93299999999999
0x5e6a82d28d807e768651c7a70d9b16f5fa603447,0,0,0,0,0,0,0,81.169,68.089,68.869,106.098,101.777
0x5e93b4e36f5f01aa3734bf75b2268ac0ccc41a37,0,0,0,0,175.597,207.278,221.373,208.187,183.749,122.938,78.899,114.564
0x5ece4d6c78b79e7b5b27b9e3ea861245bb4bd755,0,0,0,0,0,0,0,0,0,190.399,243.495,202.017
0x5ed384788bc46ff5840e72c4ce8340c3486eb942,435.278,295.252,299.619,203.208,120.27,125.894,176.19,127.959,141.445,196.669,196.446,141.755
0x5ef3d7b35378148f70def02dc359cf0b860c9735,0,0,0,0,0,0,0,688.312,631.208,628.366,750.089,729.609
0x5f185063ab217db045f0b969eeabfee8cc404464,0,0,0,0,0,0,0,0,366.492,379.528,465.555,407.121
0x5f247811c80d137398078e73ab2f13589e3d765d,0,0,0,0,0,0,0,0,136.077,245.43800000000002,152.425,192.727
0x5f274fc092a044b80c2e65bcef5050774be58026,0,345.89300000000003,280.698,163.428,118.225,110.407,112.052,105.31,94.584,97.818,182.674,200.379
0x5f27f5064df7b50cc087c571609fb012ed224f75,0,0,0,0,0,204.965,209.826,220.697,185.707,196.521,289.274,259.708
0x5f2bb76cc9714442e0451371aeba749329363ede,0,0,0,0,0,0,0,0,274.293,284.725,368.303,292.214
0x5f45778292034502f90b95ff7cfee302d0ecce65,0,0,0,0,0,0,0,0,0,116.182,229.55,138.803
0x5f7f449ca004b05c5f8b9865e8f07ff9eadc32b7,0,0,0,0,185.144,256.09,199.771,203.41400000000002,27.983,120.971,321.613,197.387
0x5f8125a50476721b09d2dbea9ed2fd96fd6fe913,0,0,0,0,96.177,88.315,96.35600000000001,112.93,99.869,114.018,139.412,124.854
0x5f8ae748a22db95733268609dd8b43b2310da8f9,0,0,0,0,88.56400000000001,88.159,97.23,95.348,105.043,100.97,131.728,127.027
0x5fa1971314fce79a224acb3182e3d3998e705788,0,0,0,0,0,0,0,0,0,0,141.189,107.574
0x5faa28b067e17348642b43c8584209d039f88170,0,0,0,0,0,0,0,0,0,0,0,397.414
0x5fc0aa4bf94eeefa6cc5a54ffbf44500a5423824,0,0,0,0,0,0,0,0,0,150.817,194.635,185.608
0x5fd785d6f96c8a2fa4d6a234a025f1759c771fab,0,0,0,0,0,0,0,0,0,0,0,101.07900000000001
0x5fe769415928bb1976e0f75e6435cf890a5ea5f2,0,0,247.291,269.714,208.774,264.199,138.666,14.084999999999999,168.29500000000002,178.16,220.02,160.604
0x5fe7b3ab815e6400ce8fd3b185bdffc1b603f006,0,0,0,0,0,0,220.354,236.736,426.929,382.03,906.745,869.899
0x5ff5508546e67350a0d80e3e93d05248956bfd90,0,405.228,447.167,393.383,322.328,372.802,367.354,387.52,332.258,361.735,410.477,370.788
0x5ffb829421d6fe5e1512a1e1c1c815778b7cb0e4,0,0,0,0,0,0,0,0,165.047,172.477,208.606,163.569
0x5ffd9994c9b3f1850f974dc9734b775b7c186261,0,0,0,0,0,0,319.398,266.238,214.747,241.861,295.949,247.765
0x600451faceca2e6bec55f71956094cb7742435e4,0,443.139,372.712,305.771,196.451,206.066,196.049,197.887,193.857,180.177,420.01,362.66
0x600486a3da218b635b86bde00203df6010eb2212,0,0,0,0,0,0,278.588,245.294,251.662,268.583,501.035,345.877
0x602f871341b066411c0ebc10719135c801ddc86f,0,0,0,0,123.796,113.684,86.25,138.208,88.693,121.348,149.41400000000002,141.931
0x6031269c77666396aa1e9a5a50c5e0d2d00b35ce,0,0,0,0,0,0,0,0,0,0,62.825,137.811
0x60327e7dddb840ceb9ceadef3cf26dcb9b73ebf5,0,0,0,0,0,0,0,0,0,213.983,360.796,327.22
0x6033b0f59c94eab31ad177579df32040fea2345e,0,297.929,309.859,296.519,200.662,199.454,212.096,205.927,200.129,198.644,209.84,164.005
0x604fedc290e673996f5c9963e29ba5fbe3251c0e,0,0,0,0,0,0,0,0,0,0,0,115.975
0x6056f683e1538330eac1371db6f4b05bb76a8a09,0,0,0,0,0,304.225,284.556,299.411,238.008,245.312,308.545,258.00600000000003
0x6059985c9d6bc74f7f8a8730c192f6fd81d067a1,0,0,120.947,118.292,99.415,94.842,90.991,84.617,71.161,64.846,68.745,52.203
0x605f95b90974a469970cb3d556ce3cdfb0066c8b,0,0,0,0,0,0,0,0,0,0,308.407,251.599
0x60707e6c0ed692d90e57162732d8dea5a129f5e8,181.56,220.992,292.76300000000003,249.176,357.945,739.486,757.957,618.141,352.157,261.081,161.825,125.55
0x60cd8ac7e3ec99e89e3e2bb4b88197c83d0f2222,0,0,0,209.346,166.265,207.131,211.435,206.89600000000002,188.616,191.252,227.856,234.582
0x60de8119b4c83adb2dbe2c8467ede2dedf47972c,0,0,0,0,0,0,0,114.84100000000001,103.765,91.283,130.792,113.641
0x6101208c933cde3b3897f36c789499464b7807fb,0,0,97.533,75.409,62.672000000000004,79.706,82.044,81.987,67.648,62.596000000000004,82.81,67.916
0x610a92e90fa706a413c7b1d62fcb38cac81bd159,0,0,0,0,0,0,0,280.83,277.76800000000003,310.31100000000004,556.857,532.042
0x610bd10f699140c3ba31c7e69a5bfe4c52bee15a,0,0,0,0,0,96.02,82.505,89.761,92.741,92.595,132.465,109.237
0x612921c5a57ec1a0d4ab37153744d3b969b9b544,351.77,365.185,477.573,461.183,391.54,448.761,438.732,468.038,420.118,394.047,417.61199999999997,315.867
0x6149bfd5ec6b66e44970a36efc879751e84cf43d,0,0,0,0,0,0,92.17,96.738,101.82000000000001,102.307,170.095,162.707
0x615dce6bc47c6261ae623d50a181f9f073e79aac,0,0,0,125.187,105.6,126.226,103.489,167.076,130.433,157.83,207.552,152.252
0x615dfa71229531665e1282db11c98b02df331da6,0,0,0,0,0,0,0,0,273.64,249.845,332.948,394.221
0x61612dff4a62db34d5ccb5ae30e9dc01652d3f2a,0,235.604,271.50600000000003,261.197,215.81,281.324,309.8,309.519,250.671,217.019,257.431,188.388
0x61764a921fe9db86e706c84418edb6ce61b2c7f8,0,0,0,0,0,0,0,0,0,150.913,175.343,167.532
